SALE_DATE;CUSTOMER_NR;PRODUCT_NR;CASH_POINT_NR;QTY;AMOUNT;CASH_OR_PLASTIC;CASHIER_EMP_NR;DISPLAY_PROD_CAT_NR;EXTRACT_DATE
2019-03-16;294;P00000434;85;1;7.5;P;28;79;"2022-11-02 00:00:00.000000"
2019-03-16;294;P00000434;85;1;7.5;P;28;79;"2022-11-02 00:00:00.000000"
2019-03-17;256;P00000434;8;13;15.6;C;26;42;"2022-11-02 00:00:00.000000"
2019-03-17;256;P00000434;8;13;15.6;C;26;42;"2022-11-02 00:00:00.000000"
2019-03-18;218;P00000434;29;10;179;C;24;112;"2022-11-02 00:00:00.000000"
2019-03-18;218;P00000434;29;10;179;C;24;112;"2022-11-02 00:00:00.000000"
2019-03-19;180;P00000434;50;7;81.2;P;22;27;"2022-11-02 00:00:00.000000"
2019-03-19;180;P00000434;50;7;81.2;P;22;27;"2022-11-02 00:00:00.000000"
2019-03-20;142;P00000434;71;4;21.2;C;20;113;"2022-11-02 00:00:00.000000"
2019-03-20;142;P00000434;71;4;21.2;C;20;113;"2022-11-02 00:00:00.000000"
2019-03-21;104;P00000434;92;1;22;C;18;13;"2022-11-02 00:00:00.000000"
2019-03-21;104;P00000434;92;1;22;C;18;13;"2022-11-02 00:00:00.000000"
2020-09-15;177;P00000379;50;4;23.2;P;1;65;"2022-11-02 00:00:00.000000"
2020-09-15;177;P00000379;50;4;23.2;P;1;65;"2022-11-02 00:00:00.000000"
2020-09-16;139;P00000379;71;1;22.5;C;48;86;"2022-11-02 00:00:00.000000"
2020-09-16;139;P00000379;71;1;22.5;C;48;86;"2022-11-02 00:00:00.000000"
2020-09-17;101;P00000379;92;13;210.6;C;46;47;"2022-11-02 00:00:00.000000"
2020-09-17;101;P00000379;92;13;210.6;C;46;47;"2022-11-02 00:00:00.000000"
2020-09-18;63;P00000379;15;10;99;P;44;79;"2022-11-02 00:00:00.000000"
2020-09-18;63;P00000379;15;10;99;P;44;79;"2022-11-02 00:00:00.000000"
2020-09-19;25;P00000379;36;7;25.2;C;42;42;"2022-11-02 00:00:00.000000"
2020-09-19;25;P00000379;36;7;25.2;C;42;42;"2022-11-02 00:00:00.000000"
2020-09-20;482;P00000379;57;4;81.2;C;40;112;"2022-11-02 00:00:00.000000"
2020-09-20;482;P00000379;57;4;81.2;C;40;112;"2022-11-02 00:00:00.000000"
2020-09-21;444;P00000379;78;1;14;P;38;27;"2022-11-02 00:00:00.000000"
2020-09-21;444;P00000379;78;1;14;P;38;27;"2022-11-02 00:00:00.000000"
2019-01-01;406;P00000379;1;13;100.1;C;36;113;"2022-11-02 00:00:00.000000"
2019-01-01;406;P00000379;1;13;100.1;C;36;113;"2022-11-02 00:00:00.000000"
2019-01-02;368;P00000379;22;10;14;C;34;13;"2022-11-02 00:00:00.000000"
2019-01-02;368;P00000379;22;10;14;C;34;13;"2022-11-02 00:00:00.000000"
2019-01-03;330;P00000379;43;7;126.7;P;32;36;"2022-11-02 00:00:00.000000"
2019-01-03;330;P00000379;43;7;126.7;P;32;36;"2022-11-02 00:00:00.000000"
2019-01-04;292;P00000379;64;4;47.2;C;30;31;"2022-11-02 00:00:00.000000"
2019-01-04;292;P00000379;64;4;47.2;C;30;31;"2022-11-02 00:00:00.000000"
2019-01-05;254;P00000379;85;1;5.5;C;28;56;"2022-11-02 00:00:00.000000"
2019-01-05;254;P00000379;85;1;5.5;C;28;56;"2022-11-02 00:00:00.000000"
2019-01-06;216;P00000379;8;13;288.6;P;26;17;"2022-11-02 00:00:00.000000"
2019-01-06;216;P00000379;8;13;288.6;P;26;17;"2022-11-02 00:00:00.000000"
2019-01-07;178;P00000379;29;10;159;C;24;98;"2022-11-02 00:00:00.000000"
2019-01-07;178;P00000379;29;10;159;C;24;98;"2022-11-02 00:00:00.000000"
2019-01-08;140;P00000379;50;7;67.2;C;22;29;"2022-11-02 00:00:00.000000"
2019-01-08;140;P00000379;50;7;67.2;C;22;29;"2022-11-02 00:00:00.000000"
2019-01-09;102;P00000379;71;4;13.2;P;20;16;"2022-11-02 00:00:00.000000"
2019-01-09;102;P00000379;71;4;13.2;P;20;16;"2022-11-02 00:00:00.000000"
2019-01-10;64;P00000379;92;1;20;C;18;66;"2022-11-02 00:00:00.000000"
2019-01-10;64;P00000379;92;1;20;C;18;66;"2022-11-02 00:00:00.000000"
2019-01-11;26;P00000379;15;13;178.1;C;16;76;"2022-11-02 00:00:00.000000"
2019-01-11;26;P00000379;15;13;178.1;C;16;76;"2022-11-02 00:00:00.000000"
2019-01-12;483;P00000379;36;10;74;P;14;74;"2022-11-02 00:00:00.000000"
2019-01-12;483;P00000379;36;10;74;P;14;74;"2022-11-02 00:00:00.000000"
2019-01-13;445;P00000379;57;7;7.7;C;12;48;"2022-11-02 00:00:00.000000"
2019-01-13;445;P00000379;57;7;7.7;C;12;48;"2022-11-02 00:00:00.000000"
2019-01-14;407;P00000379;78;4;71.2;C;10;82;"2022-11-02 00:00:00.000000"
2019-01-14;407;P00000379;78;4;71.2;C;10;82;"2022-11-02 00:00:00.000000"
2019-01-15;369;P00000379;1;1;11.5;P;8;63;"2022-11-02 00:00:00.000000"
2019-01-15;369;P00000379;1;1;11.5;P;8;63;"2022-11-02 00:00:00.000000"
2019-01-16;331;P00000379;22;13;67.6;C;6;102;"2022-11-02 00:00:00.000000"
2019-01-16;331;P00000379;22;13;67.6;C;6;102;"2022-11-02 00:00:00.000000"
2019-01-17;293;P00000379;43;10;219;C;4;103;"2022-11-02 00:00:00.000000"
2019-01-17;293;P00000379;43;10;219;C;4;103;"2022-11-02 00:00:00.000000"
2019-01-18;255;P00000379;64;7;109.2;P;2;23;"2022-11-02 00:00:00.000000"
2019-01-18;255;P00000379;64;7;109.2;P;2;23;"2022-11-02 00:00:00.000000"
2019-01-19;217;P00000379;85;4;37.2;C;49;67;"2022-11-02 00:00:00.000000"
2019-01-19;217;P00000379;85;4;37.2;C;49;67;"2022-11-02 00:00:00.000000"
2019-01-20;179;P00000379;8;1;3;C;47;45;"2022-11-02 00:00:00.000000"
2019-01-20;179;P00000379;8;1;3;C;47;45;"2022-11-02 00:00:00.000000"
2019-01-21;141;P00000379;29;13;256.1;P;45;114;"2022-11-02 00:00:00.000000"
2019-01-21;141;P00000379;29;13;256.1;P;45;114;"2022-11-02 00:00:00.000000"
2019-01-22;103;P00000379;50;10;134;C;43;81;"2022-11-02 00:00:00.000000"
2019-01-22;103;P00000379;50;10;134;C;43;81;"2022-11-02 00:00:00.000000"
2019-01-23;65;P00000379;71;7;49.7;C;41;2;"2022-11-02 00:00:00.000000"
2019-01-23;65;P00000379;71;7;49.7;C;41;2;"2022-11-02 00:00:00.000000"
2019-01-24;27;P00000379;92;4;3.2;P;39;118;"2022-11-02 00:00:00.000000"
2019-01-24;27;P00000379;92;4;3.2;P;39;118;"2022-11-02 00:00:00.000000"
2019-01-25;484;P00000379;15;1;17.5;C;37;85;"2022-11-02 00:00:00.000000"
2019-01-25;484;P00000379;15;1;17.5;C;37;85;"2022-11-02 00:00:00.000000"
2019-01-26;446;P00000379;36;13;145.6;C;35;26;"2022-11-02 00:00:00.000000"
2019-01-26;446;P00000379;36;13;145.6;C;35;26;"2022-11-02 00:00:00.000000"
2019-01-27;408;P00000379;57;10;49;P;33;65;"2022-11-02 00:00:00.000000"
2019-01-27;408;P00000379;57;10;49;P;33;65;"2022-11-02 00:00:00.000000"
2019-01-28;370;P00000379;78;7;151.2;C;31;86;"2022-11-02 00:00:00.000000"
2019-01-28;370;P00000379;78;7;151.2;C;31;86;"2022-11-02 00:00:00.000000"
2019-01-29;332;P00000379;1;4;61.2;C;29;47;"2022-11-02 00:00:00.000000"
2019-01-29;332;P00000379;1;4;61.2;C;29;47;"2022-11-02 00:00:00.000000"
2019-01-30;294;P00000379;22;1;9;P;27;79;"2022-11-02 00:00:00.000000"
2019-01-30;294;P00000379;22;1;9;P;27;79;"2022-11-02 00:00:00.000000"
2019-01-31;256;P00000379;43;13;35.1;C;25;42;"2022-11-02 00:00:00.000000"
2019-01-31;256;P00000379;43;13;35.1;C;25;42;"2022-11-02 00:00:00.000000"
2019-02-01;218;P00000379;64;10;194;C;23;112;"2022-11-02 00:00:00.000000"
2019-02-01;218;P00000379;64;10;194;C;23;112;"2022-11-02 00:00:00.000000"
2019-02-02;180;P00000379;85;7;91.7;P;21;27;"2022-11-02 00:00:00.000000"
2019-02-02;180;P00000379;85;7;91.7;P;21;27;"2022-11-02 00:00:00.000000"
2019-02-03;142;P00000379;8;4;27.2;C;19;113;"2022-11-02 00:00:00.000000"
2019-02-03;142;P00000379;8;4;27.2;C;19;113;"2022-11-02 00:00:00.000000"
2019-02-04;104;P00000379;29;1;0.5;C;17;13;"2022-11-02 00:00:00.000000"
2019-02-04;104;P00000379;29;1;0.5;C;17;13;"2022-11-02 00:00:00.000000"
2019-02-05;66;P00000379;50;13;223.6;P;15;36;"2022-11-02 00:00:00.000000"
2019-02-05;66;P00000379;50;13;223.6;P;15;36;"2022-11-02 00:00:00.000000"
2019-02-06;28;P00000379;71;10;109;C;13;31;"2022-11-02 00:00:00.000000"
2019-02-06;28;P00000379;71;10;109;C;13;31;"2022-11-02 00:00:00.000000"
2019-02-07;485;P00000379;92;7;32.2;C;11;56;"2022-11-02 00:00:00.000000"
2019-02-07;485;P00000379;92;7;32.2;C;11;56;"2022-11-02 00:00:00.000000"
2019-02-08;447;P00000379;15;4;85.2;P;9;17;"2022-11-02 00:00:00.000000"
2019-02-08;447;P00000379;15;4;85.2;P;9;17;"2022-11-02 00:00:00.000000"
2019-02-09;409;P00000379;36;1;15;C;7;98;"2022-11-02 00:00:00.000000"
2019-02-09;409;P00000379;36;1;15;C;7;98;"2022-11-02 00:00:00.000000"
2019-02-10;371;P00000379;57;13;113.1;C;5;29;"2022-11-02 00:00:00.000000"
2019-02-10;371;P00000379;57;13;113.1;C;5;29;"2022-11-02 00:00:00.000000"
2019-02-11;333;P00000379;78;10;24;P;3;16;"2022-11-02 00:00:00.000000"
2019-02-11;333;P00000379;78;10;24;P;3;16;"2022-11-02 00:00:00.000000"
2019-02-12;295;P00000379;1;7;133.7;C;1;66;"2022-11-02 00:00:00.000000"
2019-02-12;295;P00000379;1;7;133.7;C;1;66;"2022-11-02 00:00:00.000000"
2019-02-13;257;P00000379;22;4;51.2;C;48;76;"2022-11-02 00:00:00.000000"
2019-02-13;257;P00000379;22;4;51.2;C;48;76;"2022-11-02 00:00:00.000000"
2019-02-14;219;P00000379;43;1;6.5;P;46;74;"2022-11-02 00:00:00.000000"
2019-02-14;219;P00000379;43;1;6.5;P;46;74;"2022-11-02 00:00:00.000000"
2019-02-15;181;P00000379;64;13;2.6;C;44;48;"2022-11-02 00:00:00.000000"
2019-02-15;181;P00000379;64;13;2.6;C;44;48;"2022-11-02 00:00:00.000000"
2019-02-16;143;P00000379;85;10;169;C;42;82;"2022-11-02 00:00:00.000000"
2019-02-16;143;P00000379;85;10;169;C;42;82;"2022-11-02 00:00:00.000000"
2019-02-17;105;P00000379;8;7;74.2;P;40;63;"2022-11-02 00:00:00.000000"
2019-02-17;105;P00000379;8;7;74.2;P;40;63;"2022-11-02 00:00:00.000000"
2019-02-18;67;P00000379;29;4;17.2;C;38;102;"2022-11-02 00:00:00.000000"
2019-02-18;67;P00000379;29;4;17.2;C;38;102;"2022-11-02 00:00:00.000000"
2019-02-19;29;P00000379;50;1;21;C;36;103;"2022-11-02 00:00:00.000000"
2019-02-19;29;P00000379;50;1;21;C;36;103;"2022-11-02 00:00:00.000000"
2019-02-20;486;P00000379;71;13;191.1;P;34;23;"2022-11-02 00:00:00.000000"
2019-02-20;486;P00000379;71;13;191.1;P;34;23;"2022-11-02 00:00:00.000000"
2019-02-21;448;P00000379;92;10;84;C;32;67;"2022-11-02 00:00:00.000000"
2019-02-21;448;P00000379;92;10;84;C;32;67;"2022-11-02 00:00:00.000000"
2019-02-22;410;P00000379;15;7;14.7;C;30;45;"2022-11-02 00:00:00.000000"
2019-02-22;410;P00000379;15;7;14.7;C;30;45;"2022-11-02 00:00:00.000000"
2019-02-23;372;P00000379;36;4;75.2;P;28;114;"2022-11-02 00:00:00.000000"
2019-02-23;372;P00000379;36;4;75.2;P;28;114;"2022-11-02 00:00:00.000000"
2019-02-24;334;P00000379;57;1;12.5;C;26;81;"2022-11-02 00:00:00.000000"
2019-02-24;334;P00000379;57;1;12.5;C;26;81;"2022-11-02 00:00:00.000000"
2019-02-25;296;P00000379;78;13;80.6;C;24;2;"2022-11-02 00:00:00.000000"
2019-02-25;296;P00000379;78;13;80.6;C;24;2;"2022-11-02 00:00:00.000000"
2019-02-26;258;P00000379;1;10;229;P;22;118;"2022-11-02 00:00:00.000000"
2019-02-26;258;P00000379;1;10;229;P;22;118;"2022-11-02 00:00:00.000000"
2020-04-25;121;P00000363;85;13;217.1;C;35;85;"2022-11-02 00:00:00.000000"
2020-04-25;121;P00000363;85;13;217.1;C;35;85;"2022-11-02 00:00:00.000000"
2020-04-26;83;P00000363;8;10;104;C;33;26;"2022-11-02 00:00:00.000000"
2020-04-26;83;P00000363;8;10;104;C;33;26;"2022-11-02 00:00:00.000000"
2020-04-27;45;P00000363;29;7;28.7;P;31;65;"2022-11-02 00:00:00.000000"
2020-04-27;45;P00000363;29;7;28.7;P;31;65;"2022-11-02 00:00:00.000000"
2020-04-28;7;P00000363;50;4;83.2;C;29;86;"2022-11-02 00:00:00.000000"
2020-04-28;7;P00000363;50;4;83.2;C;29;86;"2022-11-02 00:00:00.000000"
2020-04-29;464;P00000363;71;1;14.5;C;27;47;"2022-11-02 00:00:00.000000"
2020-04-29;464;P00000363;71;1;14.5;C;27;47;"2022-11-02 00:00:00.000000"
2020-04-30;426;P00000363;92;13;106.6;P;25;79;"2022-11-02 00:00:00.000000"
2020-04-30;426;P00000363;92;13;106.6;P;25;79;"2022-11-02 00:00:00.000000"
2020-05-01;388;P00000363;15;10;19;C;23;42;"2022-11-02 00:00:00.000000"
2020-05-01;388;P00000363;15;10;19;C;23;42;"2022-11-02 00:00:00.000000"
2020-05-02;350;P00000363;36;7;130.2;C;21;112;"2022-11-02 00:00:00.000000"
2020-05-02;350;P00000363;36;7;130.2;C;21;112;"2022-11-02 00:00:00.000000"
2020-05-03;312;P00000363;57;4;49.2;P;19;27;"2022-11-02 00:00:00.000000"
2020-05-03;312;P00000363;57;4;49.2;P;19;27;"2022-11-02 00:00:00.000000"
2020-05-04;274;P00000363;78;1;6;C;17;113;"2022-11-02 00:00:00.000000"
2020-05-04;274;P00000363;78;1;6;C;17;113;"2022-11-02 00:00:00.000000"
2020-05-05;236;P00000363;1;13;295.1;C;15;13;"2022-11-02 00:00:00.000000"
2020-05-05;236;P00000363;1;13;295.1;C;15;13;"2022-11-02 00:00:00.000000"
2020-05-06;198;P00000363;22;10;164;P;13;36;"2022-11-02 00:00:00.000000"
2020-05-06;198;P00000363;22;10;164;P;13;36;"2022-11-02 00:00:00.000000"
2020-05-07;160;P00000363;43;7;70.7;C;11;31;"2022-11-02 00:00:00.000000"
2020-05-07;160;P00000363;43;7;70.7;C;11;31;"2022-11-02 00:00:00.000000"
2020-05-08;122;P00000363;64;4;15.2;C;9;56;"2022-11-02 00:00:00.000000"
2020-05-08;122;P00000363;64;4;15.2;C;9;56;"2022-11-02 00:00:00.000000"
2020-05-09;84;P00000363;85;1;20.5;P;7;17;"2022-11-02 00:00:00.000000"
2020-05-09;84;P00000363;85;1;20.5;P;7;17;"2022-11-02 00:00:00.000000"
2020-05-10;46;P00000363;8;13;184.6;C;5;98;"2022-11-02 00:00:00.000000"
2020-05-10;46;P00000363;8;13;184.6;C;5;98;"2022-11-02 00:00:00.000000"
2020-05-11;8;P00000363;29;10;79;C;3;29;"2022-11-02 00:00:00.000000"
2020-05-11;8;P00000363;29;10;79;C;3;29;"2022-11-02 00:00:00.000000"
2020-05-12;465;P00000363;50;7;11.2;P;1;16;"2022-11-02 00:00:00.000000"
2020-05-12;465;P00000363;50;7;11.2;P;1;16;"2022-11-02 00:00:00.000000"
2020-05-13;427;P00000362;71;4;73.2;C;48;66;"2022-11-02 00:00:00.000000"
2020-05-13;427;P00000362;71;4;73.2;C;48;66;"2022-11-02 00:00:00.000000"
2020-05-14;389;P00000362;92;1;12;C;46;76;"2022-11-02 00:00:00.000000"
2020-05-14;389;P00000362;92;1;12;C;46;76;"2022-11-02 00:00:00.000000"
2020-05-15;351;P00000362;15;13;74.1;P;44;74;"2022-11-02 00:00:00.000000"
2020-05-15;351;P00000362;15;13;74.1;P;44;74;"2022-11-02 00:00:00.000000"
2020-05-16;313;P00000362;36;10;224;C;42;48;"2022-11-02 00:00:00.000000"
2020-05-16;313;P00000362;36;10;224;C;42;48;"2022-11-02 00:00:00.000000"
2020-05-17;275;P00000362;57;7;112.7;C;40;82;"2022-11-02 00:00:00.000000"
2020-05-17;275;P00000362;57;7;112.7;C;40;82;"2022-11-02 00:00:00.000000"
2020-05-18;237;P00000362;78;4;39.2;P;38;63;"2022-11-02 00:00:00.000000"
2020-05-18;237;P00000362;78;4;39.2;P;38;63;"2022-11-02 00:00:00.000000"
2020-05-19;199;P00000362;1;1;3.5;C;36;102;"2022-11-02 00:00:00.000000"
2020-05-19;199;P00000362;1;1;3.5;C;36;102;"2022-11-02 00:00:00.000000"
2020-05-20;161;P00000362;22;13;262.6;C;34;103;"2022-11-02 00:00:00.000000"
2020-05-20;161;P00000362;22;13;262.6;C;34;103;"2022-11-02 00:00:00.000000"
2020-05-21;123;P00000362;43;10;139;P;32;23;"2022-11-02 00:00:00.000000"
2020-05-21;123;P00000362;43;10;139;P;32;23;"2022-11-02 00:00:00.000000"
2020-05-22;85;P00000362;64;7;53.2;C;30;67;"2022-11-02 00:00:00.000000"
2020-05-22;85;P00000362;64;7;53.2;C;30;67;"2022-11-02 00:00:00.000000"
2020-05-23;47;P00000362;85;4;5.2;C;28;45;"2022-11-02 00:00:00.000000"
2020-05-23;47;P00000362;85;4;5.2;C;28;45;"2022-11-02 00:00:00.000000"
2020-05-24;9;P00000362;8;1;18;P;26;114;"2022-11-02 00:00:00.000000"
2020-05-24;9;P00000362;8;1;18;P;26;114;"2022-11-02 00:00:00.000000"
2020-05-25;466;P00000362;29;13;152.1;C;24;81;"2022-11-02 00:00:00.000000"
2020-05-25;466;P00000362;29;13;152.1;C;24;81;"2022-11-02 00:00:00.000000"
2020-05-26;428;P00000362;50;10;54;C;22;2;"2022-11-02 00:00:00.000000"
2020-05-26;428;P00000362;50;10;54;C;22;2;"2022-11-02 00:00:00.000000"
2020-05-27;390;P00000362;71;7;154.7;P;20;118;"2022-11-02 00:00:00.000000"
2020-05-27;390;P00000362;71;7;154.7;P;20;118;"2022-11-02 00:00:00.000000"
2020-05-28;352;P00000362;92;4;63.2;C;18;85;"2022-11-02 00:00:00.000000"
2020-05-28;352;P00000362;92;4;63.2;C;18;85;"2022-11-02 00:00:00.000000"
2020-05-29;314;P00000362;15;1;9.5;C;16;26;"2022-11-02 00:00:00.000000"
2020-05-29;314;P00000362;15;1;9.5;C;16;26;"2022-11-02 00:00:00.000000"
2020-05-30;276;P00000362;36;13;41.6;P;14;65;"2022-11-02 00:00:00.000000"
2020-05-30;276;P00000362;36;13;41.6;P;14;65;"2022-11-02 00:00:00.000000"
2020-05-31;238;P00000362;57;10;199;C;12;86;"2022-11-02 00:00:00.000000"
2020-05-31;238;P00000362;57;10;199;C;12;86;"2022-11-02 00:00:00.000000"
2020-06-01;200;P00000362;78;7;95.2;C;10;47;"2022-11-02 00:00:00.000000"
2020-06-01;200;P00000362;78;7;95.2;C;10;47;"2022-11-02 00:00:00.000000"
2020-06-02;162;P00000362;1;4;29.2;P;8;79;"2022-11-02 00:00:00.000000"
2020-06-02;162;P00000362;1;4;29.2;P;8;79;"2022-11-02 00:00:00.000000"
2020-06-03;124;P00000362;22;1;1;C;6;42;"2022-11-02 00:00:00.000000"
2020-06-03;124;P00000362;22;1;1;C;6;42;"2022-11-02 00:00:00.000000"
2020-06-04;86;P00000362;43;13;230.1;C;4;112;"2022-11-02 00:00:00.000000"
2020-06-04;86;P00000362;43;13;230.1;C;4;112;"2022-11-02 00:00:00.000000"
2020-06-05;48;P00000362;64;10;114;P;2;27;"2022-11-02 00:00:00.000000"
2020-06-05;48;P00000362;64;10;114;P;2;27;"2022-11-02 00:00:00.000000"
2020-06-06;10;P00000362;85;7;35.7;C;49;113;"2022-11-02 00:00:00.000000"
2020-06-06;10;P00000362;85;7;35.7;C;49;113;"2022-11-02 00:00:00.000000"
2020-06-07;467;P00000362;8;4;87.2;C;47;13;"2022-11-02 00:00:00.000000"
2020-06-07;467;P00000362;8;4;87.2;C;47;13;"2022-11-02 00:00:00.000000"
2020-06-08;429;P00000362;29;1;15.5;P;45;36;"2022-11-02 00:00:00.000000"
2020-06-08;429;P00000362;29;1;15.5;P;45;36;"2022-11-02 00:00:00.000000"
2020-06-09;391;P00000362;50;13;119.6;C;43;31;"2022-11-02 00:00:00.000000"
2020-06-09;391;P00000362;50;13;119.6;C;43;31;"2022-11-02 00:00:00.000000"
2020-06-10;353;P00000362;71;10;29;C;41;56;"2022-11-02 00:00:00.000000"
2020-06-10;353;P00000362;71;10;29;C;41;56;"2022-11-02 00:00:00.000000"
2020-06-11;315;P00000362;92;7;137.2;P;39;17;"2022-11-02 00:00:00.000000"
2020-06-11;315;P00000362;92;7;137.2;P;39;17;"2022-11-02 00:00:00.000000"
2020-06-12;277;P00000362;15;4;53.2;C;37;98;"2022-11-02 00:00:00.000000"
2020-06-12;277;P00000362;15;4;53.2;C;37;98;"2022-11-02 00:00:00.000000"
2020-06-13;239;P00000362;36;1;7;C;35;29;"2022-11-02 00:00:00.000000"
2020-06-13;239;P00000362;36;1;7;C;35;29;"2022-11-02 00:00:00.000000"
2020-06-14;201;P00000362;57;13;9.1;P;33;16;"2022-11-02 00:00:00.000000"
2020-06-14;201;P00000362;57;13;9.1;P;33;16;"2022-11-02 00:00:00.000000"
2020-06-15;163;P00000362;78;10;174;C;31;66;"2022-11-02 00:00:00.000000"
2020-06-15;163;P00000362;78;10;174;C;31;66;"2022-11-02 00:00:00.000000"
2020-06-16;125;P00000362;1;7;77.7;C;29;76;"2022-11-02 00:00:00.000000"
2020-06-16;125;P00000362;1;7;77.7;C;29;76;"2022-11-02 00:00:00.000000"
2020-06-17;87;P00000362;22;4;19.2;P;27;74;"2022-11-02 00:00:00.000000"
2020-06-17;87;P00000362;22;4;19.2;P;27;74;"2022-11-02 00:00:00.000000"
2020-06-18;49;P00000362;43;1;21.5;C;25;48;"2022-11-02 00:00:00.000000"
2020-06-18;49;P00000362;43;1;21.5;C;25;48;"2022-11-02 00:00:00.000000"
2020-06-19;11;P00000362;64;13;197.6;C;23;82;"2022-11-02 00:00:00.000000"
2020-06-19;11;P00000362;64;13;197.6;C;23;82;"2022-11-02 00:00:00.000000"
2020-06-20;468;P00000362;85;10;89;P;21;63;"2022-11-02 00:00:00.000000"
2020-06-20;468;P00000362;85;10;89;P;21;63;"2022-11-02 00:00:00.000000"
2020-06-21;430;P00000362;8;7;18.2;C;19;102;"2022-11-02 00:00:00.000000"
2020-06-21;430;P00000362;8;7;18.2;C;19;102;"2022-11-02 00:00:00.000000"
2020-06-22;392;P00000362;29;4;77.2;C;17;103;"2022-11-02 00:00:00.000000"
2020-06-22;392;P00000362;29;4;77.2;C;17;103;"2022-11-02 00:00:00.000000"
2020-06-23;354;P00000362;50;1;13;P;15;23;"2022-11-02 00:00:00.000000"
2020-06-23;354;P00000362;50;1;13;P;15;23;"2022-11-02 00:00:00.000000"
2020-06-24;316;P00000362;71;13;87.1;C;13;67;"2022-11-02 00:00:00.000000"
2020-06-24;316;P00000362;71;13;87.1;C;13;67;"2022-11-02 00:00:00.000000"
2020-06-25;278;P00000362;92;10;4;C;11;45;"2022-11-02 00:00:00.000000"
2020-06-25;278;P00000362;92;10;4;C;11;45;"2022-11-02 00:00:00.000000"
2020-06-26;240;P00000362;15;7;119.7;P;9;114;"2022-11-02 00:00:00.000000"
2020-06-26;240;P00000362;15;7;119.7;P;9;114;"2022-11-02 00:00:00.000000"
2020-06-27;202;P00000362;36;4;43.2;C;7;81;"2022-11-02 00:00:00.000000"
2020-06-27;202;P00000362;36;4;43.2;C;7;81;"2022-11-02 00:00:00.000000"
2020-01-12;248;P00000355;57;10;19;C;26;26;"2022-11-02 00:00:00.000000"
2020-01-12;248;P00000355;57;10;19;C;26;26;"2022-11-02 00:00:00.000000"
2020-01-13;210;P00000355;78;7;130.2;P;24;65;"2022-11-02 00:00:00.000000"
2020-01-13;210;P00000355;78;7;130.2;P;24;65;"2022-11-02 00:00:00.000000"
2020-01-14;172;P00000355;1;4;49.2;C;22;86;"2022-11-02 00:00:00.000000"
2020-01-14;172;P00000355;1;4;49.2;C;22;86;"2022-11-02 00:00:00.000000"
2020-01-15;134;P00000355;22;1;6;C;20;47;"2022-11-02 00:00:00.000000"
2020-01-15;134;P00000355;22;1;6;C;20;47;"2022-11-02 00:00:00.000000"
2020-01-16;96;P00000355;43;13;295.1;P;18;79;"2022-11-02 00:00:00.000000"
2020-01-16;96;P00000355;43;13;295.1;P;18;79;"2022-11-02 00:00:00.000000"
2020-01-17;58;P00000355;64;10;164;C;16;42;"2022-11-02 00:00:00.000000"
2020-01-17;58;P00000355;64;10;164;C;16;42;"2022-11-02 00:00:00.000000"
2020-01-18;20;P00000355;85;7;70.7;C;14;112;"2022-11-02 00:00:00.000000"
2020-01-18;20;P00000355;85;7;70.7;C;14;112;"2022-11-02 00:00:00.000000"
2020-01-19;477;P00000355;8;4;15.2;P;12;27;"2022-11-02 00:00:00.000000"
2020-01-19;477;P00000355;8;4;15.2;P;12;27;"2022-11-02 00:00:00.000000"
2020-01-20;439;P00000355;29;1;20.5;C;10;113;"2022-11-02 00:00:00.000000"
2020-01-20;439;P00000355;29;1;20.5;C;10;113;"2022-11-02 00:00:00.000000"
2020-01-21;401;P00000355;50;13;184.6;C;8;13;"2022-11-02 00:00:00.000000"
2020-01-21;401;P00000355;50;13;184.6;C;8;13;"2022-11-02 00:00:00.000000"
2020-01-22;363;P00000355;71;10;79;P;6;36;"2022-11-02 00:00:00.000000"
2020-01-22;363;P00000355;71;10;79;P;6;36;"2022-11-02 00:00:00.000000"
2020-01-23;325;P00000355;92;7;11.2;C;4;31;"2022-11-02 00:00:00.000000"
2020-01-23;325;P00000355;92;7;11.2;C;4;31;"2022-11-02 00:00:00.000000"
2020-01-24;287;P00000355;15;4;73.2;C;2;56;"2022-11-02 00:00:00.000000"
2020-01-24;287;P00000355;15;4;73.2;C;2;56;"2022-11-02 00:00:00.000000"
2020-01-25;249;P00000355;36;1;12;P;49;17;"2022-11-02 00:00:00.000000"
2020-01-25;249;P00000355;36;1;12;P;49;17;"2022-11-02 00:00:00.000000"
2020-01-26;211;P00000355;57;13;74.1;C;47;98;"2022-11-02 00:00:00.000000"
2020-01-26;211;P00000355;57;13;74.1;C;47;98;"2022-11-02 00:00:00.000000"
2020-01-27;173;P00000355;78;10;224;C;45;29;"2022-11-02 00:00:00.000000"
2020-01-27;173;P00000355;78;10;224;C;45;29;"2022-11-02 00:00:00.000000"
2020-01-28;135;P00000355;1;7;112.7;P;43;16;"2022-11-02 00:00:00.000000"
2020-01-28;135;P00000355;1;7;112.7;P;43;16;"2022-11-02 00:00:00.000000"
2020-01-29;97;P00000355;22;4;39.2;C;41;66;"2022-11-02 00:00:00.000000"
2020-01-29;97;P00000355;22;4;39.2;C;41;66;"2022-11-02 00:00:00.000000"
2020-01-30;59;P00000355;43;1;3.5;C;39;76;"2022-11-02 00:00:00.000000"
2020-01-30;59;P00000355;43;1;3.5;C;39;76;"2022-11-02 00:00:00.000000"
